Time	Channel B
(s)	(V)

0.03260000	-0.96172630
0.03280000	-0.96190940
0.03300000	-0.96203150
0.03320000	-0.96215360
0.03340000	-0.96221460
0.03360000	-0.96221460
0.03380000	-0.96215360
0.03400000	-0.96209250
0.03420000	-0.96203150
0.03440000	-0.96197040
0.03460000	-0.96197040
0.03480000	-0.96209250
0.03500000	-0.96215360
0.03520000	-0.96227570
0.03540000	-0.96227570
0.03560000	-0.96215360
0.03580000	-0.96197040
0.03600000	-0.96166520
0.03620000	-0.96136000
0.03640000	-0.96111580
0.03660000	-0.96105480
0.03680000	-0.96117690
0.03700000	-0.96148210
0.03720000	-0.96178730
0.03740000	-0.96209250
0.03760000	-0.96233670
0.03780000	-0.96245880
0.03800000	-0.96258090
0.03820000	-0.96264190
0.03840000	-0.96276400
0.03860000	-0.96282510
0.03880000	-0.96282510
0.03900000	-0.96270300
0.03920000	-0.96251980
0.03940000	-0.96227570
0.03960000	-0.96203150
0.03980000	-0.96184840
0.04000000	-0.96178730
0.04020000	-0.96178730
0.04040000	-0.96197040
0.04060000	-0.96221460
0.04080000	-0.96245880
0.04100000	-0.96264190
0.04120000	-0.96276400
0.04140000	-0.96276400
0.04160000	-0.96276400
0.04180000	-0.96270300
0.04200000	-0.96258090
0.04220000	-0.96239780
0.04240000	-0.96227570
0.04260000	-0.96221460
0.04280000	-0.96233670
0.04300000	-0.96251980
0.04320000	-0.96276400
0.04340000	-0.96288610
0.04360000	-0.96300820
0.04380000	-0.96313020
0.04400000	-0.96331340
0.04420000	-0.96355750
0.04440000	-0.96386280
0.04460000	-0.96404590
0.04480000	-0.96422900
0.04500000	-0.96422900
0.04520000	-0.96416800
0.04540000	-0.96410690
0.04560000	-0.96398480
0.04580000	-0.96392380
0.04600000	-0.96386280
0.04620000	-0.96386280
0.04640000	-0.96398480
0.04660000	-0.96410690
0.04680000	-0.96429010
0.04700000	-0.96447320
0.04720000	-0.96459530
0.04740000	-0.96459530
0.04760000	-0.96459530
0.04780000	-0.96459530
0.04800000	-0.96459530
0.04820000	-0.96459530
0.04840000	-0.96465640
0.04860000	-0.96465640
0.04880000	-0.96465640
0.04900000	-0.96465640
0.04920000	-0.96465640
0.04940000	-0.96465640
0.04960000	-0.96471740
0.04980000	-0.96471740
0.05000000	-0.96465640
0.05020000	-0.96453420
0.05040000	-0.96441220
0.05060000	-0.96429010
0.05080000	-0.96416800
0.05100000	-0.96398480
0.05120000	-0.96380170
0.05140000	-0.96367970
0.05160000	-0.96355750
0.05180000	-0.96343550
0.05200000	-0.96337440
0.05220000	-0.96349650
0.05240000	-0.96367970
0.05260000	-0.96398480
0.05280000	-0.96429010
0.05300000	-0.96459530
0.05320000	-0.96490050
0.05340000	-0.96520570
0.05360000	-0.96544990
0.05380000	-0.96563300
0.05400000	-0.96569410
0.05420000	-0.96569410
0.05440000	-0.96557190
0.05460000	-0.96544990
0.05480000	-0.96526680
0.05500000	-0.96526680
0.05520000	-0.96526680
0.05540000	-0.96538880
0.05560000	-0.96557190
0.05580000	-0.96575510
0.05600000	-0.96606030
0.05620000	-0.96630450
0.05640000	-0.96654860
0.05660000	-0.96667080
0.05680000	-0.96667080
0.05700000	-0.96648760
0.05720000	-0.96618240
0.05740000	-0.96587720
0.05760000	-0.96557190
0.05780000	-0.96526680
0.05800000	-0.96496150
0.05820000	-0.96477840
0.05840000	-0.96477840
0.05860000	-0.96483950
0.05880000	-0.96514470
0.05900000	-0.96538880
0.05920000	-0.96563300
0.05940000	-0.96581610
0.05960000	-0.96587720
0.05980000	-0.96581610
0.06000000	-0.96581610
0.06020000	-0.96581610
0.06040000	-0.96581610
0.06060000	-0.96593820
0.06080000	-0.96599920
0.06100000	-0.96599920
0.06120000	-0.96599920
0.06140000	-0.96599920
0.06160000	-0.96599920
0.06180000	-0.96612140
0.06200000	-0.96618240
0.06220000	-0.96624340
0.06240000	-0.96624340
0.06260000	-0.96618240
0.06280000	-0.96612140
0.06300000	-0.96612140
0.06320000	-0.96630450
0.06340000	-0.96654860
0.06360000	-0.96691490
0.06380000	-0.96709810
0.06400000	-0.96715910
0.06420000	-0.96703700
0.06440000	-0.96673180
0.06460000	-0.96642660
0.06480000	-0.96618240
0.06500000	-0.96606030
0.06520000	-0.96599920
0.06540000	-0.96606030
0.06560000	-0.96606030
0.06580000	-0.96618240
0.06600000	-0.96624340
0.06620000	-0.96648760
0.06640000	-0.96679280
0.06660000	-0.96709810
0.06680000	-0.96746430
0.06700000	-0.96770850
0.06720000	-0.96776950
0.06740000	-0.96776950
0.06760000	-0.96758640
0.06780000	-0.96740320
0.06800000	-0.96734220
0.06820000	-0.96734220
0.06840000	-0.96746430
0.06860000	-0.96758640
0.06880000	-0.96770850
0.06900000	-0.96783050
0.06920000	-0.96789160
0.06940000	-0.96789160
0.06960000	-0.96783050
0.06980000	-0.96770850
0.07000000	-0.96758640
0.07020000	-0.96746430
0.07040000	-0.96740320
0.07060000	-0.96746430
0.07080000	-0.96758640
0.07100000	-0.96770850
0.07120000	-0.96770850
0.07140000	-0.96758640
0.07160000	-0.96734220
0.07180000	-0.96709810
0.07200000	-0.96691490
0.07220000	-0.96679280
0.07240000	-0.96679280
0.07260000	-0.96679280
0.07280000	-0.96679280
0.07300000	-0.96691490
0.07320000	-0.96703700
0.07340000	-0.96722010
0.07360000	-0.96746430
0.07380000	-0.96764740
0.07400000	-0.96776950
0.07420000	-0.96776950
0.07440000	-0.96764740
0.07460000	-0.96752530
0.07480000	-0.96734220
0.07500000	-0.96722010
0.07520000	-0.96709810
0.07540000	-0.96697590
0.07560000	-0.96691490
0.07580000	-0.96691490
0.07600000	-0.96697590
0.07620000	-0.96715910
0.07640000	-0.96740320
0.07660000	-0.96770850
0.07680000	-0.96801360
0.07700000	-0.96819680
0.07720000	-0.96825780
0.07740000	-0.96825780
0.07760000	-0.96819680
0.07780000	-0.96813580
0.07800000	-0.96801360
0.07820000	-0.96801360
0.07840000	-0.96795260
0.07860000	-0.96795260
0.07880000	-0.96789160
0.07900000	-0.96789160
0.07920000	-0.96795260
0.07940000	-0.96795260
0.07960000	-0.96807470
0.07980000	-0.96813580
0.08000000	-0.96819680
0.08020000	-0.96819680
0.08040000	-0.96819680
0.08060000	-0.96819680
0.08080000	-0.96813580
0.08100000	-0.96807470
0.08120000	-0.96801360
0.08140000	-0.96801360
0.08160000	-0.96813580
0.08180000	-0.96831890
0.08200000	-0.96844090
0.08220000	-0.96850200
0.08240000	-0.96850200
0.08260000	-0.96837990
0.08280000	-0.96831890
0.08300000	-0.96831890
0.08320000	-0.96844090
0.08340000	-0.96862410
0.08360000	-0.96868520
0.08380000	-0.96868520
0.08400000	-0.96850200
0.08420000	-0.96825780
0.08440000	-0.96807470
0.08460000	-0.96795260
0.08480000	-0.96795260
0.08500000	-0.96813580
0.08520000	-0.96825780
0.08540000	-0.96844090
0.08560000	-0.96862410
0.08580000	-0.96874620
0.08600000	-0.96886830
0.08620000	-0.96892930
0.08640000	-0.96905140
0.08660000	-0.96905140
0.08680000	-0.96905140
0.08700000	-0.96892930
0.08720000	-0.96874620
0.08740000	-0.96862410
0.08760000	-0.96850200
0.08780000	-0.96844090
0.08800000	-0.96844090
0.08820000	-0.96850200
0.08840000	-0.96862410
0.08860000	-0.96874620
0.08880000	-0.96886830
0.08900000	-0.96899030
0.08920000	-0.96917350
0.08940000	-0.96935660
0.08960000	-0.96941760
0.08980000	-0.96947870
0.09000000	-0.96941760
0.09020000	-0.96935660
0.09040000	-0.96929560
0.09060000	-0.96923450
0.09080000	-0.96929560
0.09100000	-0.96941760
0.09120000	-0.96947870
0.09140000	-0.96947870
0.09160000	-0.96935660
0.09180000	-0.96917350
0.09200000	-0.96905140
0.09220000	-0.96892930
0.09240000	-0.96886830
0.09260000	-0.96892930
0.09280000	-0.96905140
0.09300000	-0.96905140
0.09320000	-0.96899030
0.09340000	-0.96886830
0.09360000	-0.96880720
0.09380000	-0.96886830
0.09400000	-0.96892930
0.09420000	-0.96911250
0.09440000	-0.96929560
0.09460000	-0.96941760
0.09480000	-0.96947870
0.09500000	-0.96953980
0.09520000	-0.96960080
0.09540000	-0.96966180
0.09560000	-0.96966180
0.09580000	-0.96960080
0.09600000	-0.96966180
0.09620000	-0.96978390
0.09640000	-0.96996700
0.09660000	-0.97015020
0.09680000	-0.97021120
0.09700000	-0.97021120
0.09720000	-0.97008910
0.09740000	-0.96990600
0.09760000	-0.96966180
0.09780000	-0.96947870
0.09800000	-0.96935660
0.09820000	-0.96923450
0.09840000	-0.96905140
0.09860000	-0.96886830
0.09880000	-0.96862410
0.09900000	-0.96844090
0.09920000	-0.96831890
0.09940000	-0.96819680
0.09960000	-0.96825780
0.09980000	-0.96837990
0.10000000	-0.96856310
0.10020000	-0.96880720
0.10040000	-0.96911250
0.10060000	-0.96941760
0.10080000	-0.96972290
0.10100000	-0.96996700
0.10120000	-0.97002810
0.10140000	-0.97008910
0.10160000	-0.97008910
0.10180000	-0.97002810
0.10200000	-0.96984490
0.10220000	-0.96960080
0.10240000	-0.96929560
0.10260000	-0.96911250
0.10280000	-0.96911250
0.10300000	-0.96923450
0.10320000	-0.96953980
0.10340000	-0.96984490
0.10360000	-0.97008910
0.10380000	-0.97015020
0.10400000	-0.97015020
0.10420000	-0.97002810
0.10440000	-0.96984490
0.10460000	-0.96972290
0.10480000	-0.96960080
0.10500000	-0.96953980
0.10520000	-0.96953980
0.10540000	-0.96953980
0.10560000	-0.96960080
0.10580000	-0.96960080
0.10600000	-0.96953980
0.10620000	-0.96953980
0.10640000	-0.96947870
0.10660000	-0.96947870
0.10680000	-0.96947870
0.10700000	-0.96953980
0.10720000	-0.96966180
0.10740000	-0.96984490
0.10760000	-0.96996700
0.10780000	-0.97002810
0.10800000	-0.96990600
0.10820000	-0.96966180
0.10840000	-0.96929560
0.10860000	-0.96892930
0.10880000	-0.96868520
0.10900000	-0.96856310
0.10920000	-0.96868520
0.10940000	-0.96886830
0.10960000	-0.96911250
0.10980000	-0.96929560
0.11000000	-0.96935660
0.11020000	-0.96941760
0.11040000	-0.96941760
0.11060000	-0.96941760
0.11080000	-0.96947870
0.11100000	-0.96947870
0.11120000	-0.96947870
0.11140000	-0.96947870
0.11160000	-0.96947870
0.11180000	-0.96947870
0.11200000	-0.96947870
0.11220000	-0.96941760
0.11240000	-0.96941760
0.11260000	-0.96935660
0.11280000	-0.96935660
0.11300000	-0.96941760
0.11320000	-0.96947870
0.11340000	-0.96953980
0.11360000	-0.96966180
0.11380000	-0.96984490
0.11400000	-0.96996700
0.11420000	-0.97002810
0.11440000	-0.96990600
0.11460000	-0.96972290
0.11480000	-0.96953980
0.11500000	-0.96935660
0.11520000	-0.96923450
0.11540000	-0.96929560
0.11560000	-0.96935660
0.11580000	-0.96941760
0.11600000	-0.96947870
0.11620000	-0.96960080
0.11640000	-0.96966180
0.11660000	-0.96984490
0.11680000	-0.96996700
0.11700000	-0.96996700
0.11720000	-0.96990600
0.11740000	-0.96960080
0.11760000	-0.96929560
0.11780000	-0.96892930
0.11800000	-0.96862410
0.11820000	-0.96850200
0.11840000	-0.96856310
0.11860000	-0.96874620
0.11880000	-0.96886830
0.11900000	-0.96905140
0.11920000	-0.96905140
0.11940000	-0.96899030
0.11960000	-0.96880720
0.11980000	-0.96862410
0.12000000	-0.96837990
0.12020000	-0.96813580
0.12040000	-0.96795260
0.12060000	-0.96789160
0.12080000	-0.96789160
0.12100000	-0.96801360
0.12120000	-0.96813580
0.12140000	-0.96825780
0.12160000	-0.96831890
0.12180000	-0.96831890
0.12200000	-0.96831890
0.12220000	-0.96837990
0.12240000	-0.96850200
0.12260000	-0.96868520
0.12280000	-0.96886830
0.12300000	-0.96899030
0.12320000	-0.96905140
0.12340000	-0.96911250
0.12360000	-0.96911250
0.12380000	-0.96911250
0.12400000	-0.96905140
0.12420000	-0.96892930
0.12440000	-0.96886830
0.12460000	-0.96868520
0.12480000	-0.96862410
0.12500000	-0.96850200
0.12520000	-0.96850200
0.12540000	-0.96856310
0.12560000	-0.96856310
0.12580000	-0.96868520
0.12600000	-0.96874620
0.12620000	-0.96874620
0.12640000	-0.96868520
0.12660000	-0.96850200
0.12680000	-0.96825780
0.12700000	-0.96795260
0.12720000	-0.96764740
0.12740000	-0.96740320
0.12760000	-0.96715910
0.12780000	-0.96709810
0.12800000	-0.96722010
0.12820000	-0.96734220
0.12840000	-0.96752530
0.12860000	-0.96758640
0.12880000	-0.96746430
0.12900000	-0.96728120
0.12920000	-0.96697590
0.12940000	-0.96679280
0.12960000	-0.96667080
0.12980000	-0.96679280
0.13000000	-0.96691490
0.13020000	-0.96709810
0.13040000	-0.96722010
0.13060000	-0.96728120
0.13080000	-0.96728120
0.13100000	-0.96728120
0.13120000	-0.96740320
0.13140000	-0.96758640
0.13160000	-0.96783050
0.13180000	-0.96801360
0.13200000	-0.96795260
0.13220000	-0.96789160
0.13240000	-0.96764740
0.13260000	-0.96746430
0.13280000	-0.96728120
0.13300000	-0.96715910
0.13320000	-0.96703700
0.13340000	-0.96679280
0.13360000	-0.96648760
0.13380000	-0.96618240
0.13400000	-0.96587720
0.13420000	-0.96557190
0.13440000	-0.96551090
0.13460000	-0.96544990
0.13480000	-0.96551090
0.13500000	-0.96563300
0.13520000	-0.96569410
0.13540000	-0.96575510
0.13560000	-0.96575510
0.13580000	-0.96569410
0.13600000	-0.96563300
0.13620000	-0.96557190
0.13640000	-0.96551090
0.13660000	-0.96551090
0.13680000	-0.96557190
0.13700000	-0.96569410
0.13720000	-0.96587720
0.13740000	-0.96599920
0.13760000	-0.96606030
0.13780000	-0.96612140
0.13800000	-0.96612140
0.13820000	-0.96618240
0.13840000	-0.96624340
0.13860000	-0.96630450
0.13880000	-0.96624340
0.13900000	-0.96612140
0.13920000	-0.96587720
0.13940000	-0.96563300
0.13960000	-0.96532780
0.13980000	-0.96508360
0.14000000	-0.96477840
0.14020000	-0.96441220
0.14040000	-0.96404590
0.14060000	-0.96374070
0.14080000	-0.96355750
0.14100000	-0.96361860
0.14120000	-0.96386280
0.14140000	-0.96422900
0.14160000	-0.96453420
0.14180000	-0.96471740
0.14200000	-0.96471740
0.14220000	-0.96465640
0.14240000	-0.96447320
0.14260000	-0.96429010
0.14280000	-0.96416800
0.14300000	-0.96398480
0.14320000	-0.96380170
0.14340000	-0.96374070
0.14360000	-0.96374070
0.14380000	-0.96386280
0.14400000	-0.96410690
0.14420000	-0.96435110
0.14440000	-0.96447320
0.14460000	-0.96453420
0.14480000	-0.96453420
0.14500000	-0.96453420
0.14520000	-0.96453420
0.14540000	-0.96453420
0.14560000	-0.96447320
0.14580000	-0.96447320
0.14600000	-0.96429010
0.14620000	-0.96410690
0.14640000	-0.96392380
0.14660000	-0.96374070
0.14680000	-0.96355750
0.14700000	-0.96337440
0.14720000	-0.96319130
0.14740000	-0.96306920
0.14760000	-0.96288610
0.14780000	-0.96276400
0.14800000	-0.96264190
0.14820000	-0.96258090
0.14840000	-0.96264190
0.14860000	-0.96276400
0.14880000	-0.96294710
0.14900000	-0.96306920
0.14920000	-0.96331340
0.14940000	-0.96349650
0.14960000	-0.96367970
0.14980000	-0.96392380
0.15000000	-0.96404590
0.15020000	-0.96404590
0.15040000	-0.96392380
0.15060000	-0.96361860
0.15080000	-0.96331340
0.15100000	-0.96294710
0.15120000	-0.96270300
0.15140000	-0.96251980
0.15160000	-0.96245880
0.15180000	-0.96245880
0.15200000	-0.96245880
0.15220000	-0.96239780
0.15240000	-0.96233670
0.15260000	-0.96233670
0.15280000	-0.96233670
0.15300000	-0.96233670
0.15320000	-0.96245880
0.15340000	-0.96258090
0.15360000	-0.96264190
0.15380000	-0.96276400
0.15400000	-0.96288610
0.15420000	-0.96300820
0.15440000	-0.96313020
0.15460000	-0.96325240
0.15480000	-0.96331340
0.15500000	-0.96337440
0.15520000	-0.96337440
0.15540000	-0.96337440
0.15560000	-0.96325240
0.15580000	-0.96319130
0.15600000	-0.96300820
0.15620000	-0.96282510
0.15640000	-0.96264190
0.15660000	-0.96245880
0.15680000	-0.96233670
0.15700000	-0.96209250
0.15720000	-0.96197040
0.15740000	-0.96190940
0.15760000	-0.96190940
0.15780000	-0.96197040
0.15800000	-0.96209250
0.15820000	-0.96227570
0.15840000	-0.96239780
0.15860000	-0.96251980
0.15880000	-0.96258090
0.15900000	-0.96264190
0.15920000	-0.96258090
0.15940000	-0.96239780
0.15960000	-0.96221460
0.15980000	-0.96197040
0.16000000	-0.96166520
0.16020000	-0.96129900
0.16040000	-0.96099380
0.16060000	-0.96081070
0.16080000	-0.96068850
0.16100000	-0.96050540
0.16120000	-0.96038340
0.16140000	-0.96026130
0.16160000	-0.96007810
0.16180000	-0.95995600
0.16200000	-0.95989500
0.16220000	-0.95989500
0.16240000	-0.96001710
0.16260000	-0.96020020
0.16280000	-0.96032230
0.16300000	-0.96056650
0.16320000	-0.96074960
0.16340000	-0.96099380
0.16360000	-0.96123800
0.16380000	-0.96142110
0.16400000	-0.96142110
0.16420000	-0.96123800
0.16440000	-0.96099380
0.16460000	-0.96062750
0.16480000	-0.96032230
0.16500000	-0.96001710
0.16520000	-0.95995600
0.16540000	-0.95995600
0.16560000	-0.96001710
0.16580000	-0.96001710
0.16600000	-0.95989500
0.16620000	-0.95965080
0.16640000	-0.95928460
0.16660000	-0.95891830
0.16680000	-0.95867410
0.16700000	-0.95849100
0.16720000	-0.95849100
0.16740000	-0.95849100
0.16760000	-0.95849100
0.16780000	-0.95849100
0.16800000	-0.95849100
0.16820000	-0.95843000
0.16840000	-0.95843000
0.16860000	-0.95843000
0.16880000	-0.95843000
0.16900000	-0.95843000
0.16920000	-0.95836900
0.16940000	-0.95830790
0.16960000	-0.95824680
0.16980000	-0.95818580
0.17000000	-0.95818580
0.17020000	-0.95824680
0.17040000	-0.95836900
0.17060000	-0.95836900
0.17080000	-0.95824680
0.17100000	-0.95806370
0.17120000	-0.95781960
0.17140000	-0.95769750
0.17160000	-0.95757540
0.17180000	-0.95745330
0.17200000	-0.95745330
0.17220000	-0.95739230
0.17240000	-0.95733120
0.17260000	-0.95733120
0.17280000	-0.95739230
0.17300000	-0.95751430
0.17320000	-0.95757540
0.17340000	-0.95769750
0.17360000	-0.95769750
0.17380000	-0.95769750
0.17400000	-0.95769750
0.17420000	-0.95757540
0.17440000	-0.95751430
0.17460000	-0.95739230
0.17480000	-0.95733120
0.17500000	-0.95727010
0.17520000	-0.95714810
0.17540000	-0.95708700
0.17560000	-0.95690390
0.17580000	-0.95684290
0.17600000	-0.95665970
0.17620000	-0.95653770
0.17640000	-0.95641560
0.17660000	-0.95635460
0.17680000	-0.95635460
0.17700000	-0.95629350
0.17720000	-0.95623240
0.17740000	-0.95617140
0.17760000	-0.95617140
0.17780000	-0.95617140
0.17800000	-0.95623240
0.17820000	-0.95629350
0.17840000	-0.95635460
0.17860000	-0.95635460
0.17880000	-0.95635460
0.17900000	-0.95635460
0.17920000	-0.95641560
0.17940000	-0.95653770
0.17960000	-0.95672080
0.17980000	-0.95684290
0.18000000	-0.95684290
0.18020000	-0.95672080
0.18040000	-0.95659870
0.18060000	-0.95635460
0.18080000	-0.95623240
0.18100000	-0.95611040
0.18120000	-0.95604930
0.18140000	-0.95604930
0.18160000	-0.95592730
0.18180000	-0.95580510
0.18200000	-0.95568310
0.18220000	-0.95556100
0.18240000	-0.95543890
0.18260000	-0.95537790
0.18280000	-0.95531680
0.18300000	-0.95513370
0.18320000	-0.95501160
0.18340000	-0.95476740
0.18360000	-0.95458430
0.18380000	-0.95440120
0.18400000	-0.95421800
0.18420000	-0.95403490
0.18440000	-0.95391290
0.18460000	-0.95391290
0.18480000	-0.95391290
0.18500000	-0.95391290
0.18520000	-0.95391290
0.18540000	-0.95385180
0.18560000	-0.95372970
0.18580000	-0.95360760
0.18600000	-0.95348550
0.18620000	-0.95342450
0.18640000	-0.95354660
0.18660000	-0.95360760
0.18680000	-0.95372970
0.18700000	-0.95379070
0.18720000	-0.95385180
0.18740000	-0.95385180
0.18760000	-0.95372970
0.18780000	-0.95354660
0.18800000	-0.95336340
0.18820000	-0.95311930
0.18840000	-0.95287510
0.18860000	-0.95269200
0.18880000	-0.95263090
0.18900000	-0.95263090
0.18920000	-0.95269200
0.18940000	-0.95281400
0.18960000	-0.95299720
0.18980000	-0.95318030
0.19000000	-0.95336340
0.19020000	-0.95348550
0.19040000	-0.95354660
0.19060000	-0.95354660
0.19080000	-0.95336340
0.19100000	-0.95318030
0.19120000	-0.95299720
0.19140000	-0.95293620
0.19160000	-0.95293620
0.19180000	-0.95305820
0.19200000	-0.95324130
0.19220000	-0.95348550
0.19240000	-0.95360760
0.19260000	-0.95366870
0.19280000	-0.95354660
0.19300000	-0.95336340
0.19320000	-0.95305820
0.19340000	-0.95281400
0.19360000	-0.95250890
0.19380000	-0.95232570
0.19400000	-0.95226470
0.19420000	-0.95226470
0.19440000	-0.95220360
0.19460000	-0.95214260
0.19480000	-0.95202050
0.19500000	-0.95189840
0.19520000	-0.95171530
0.19540000	-0.95165430
0.19560000	-0.95159320
0.19580000	-0.95165430
0.19600000	-0.95165430
0.19620000	-0.95165430
0.19640000	-0.95165430
0.19660000	-0.95153220
0.19680000	-0.95147110
0.19700000	-0.95134900
0.19720000	-0.95122690
0.19740000	-0.95104380
0.19760000	-0.95079960
0.19780000	-0.95049450
0.19799999	-0.95012820
0.19819999	-0.94988400
0.19839999	-0.94988400
0.19859999	-0.95006720
0.19879999	-0.95031130
0.19899999	-0.95061650
0.19919999	-0.95079960
0.19939999	-0.95086070
0.19959999	-0.95073860
0.19979999	-0.95055550
0.19999999	-0.95031130
0.20019999	-0.95006720
0.20039999	-0.94982300
0.20059999	-0.94957880
0.20079999	-0.94939570
0.20099999	-0.94933460
0.20119999	-0.94939570
0.20139999	-0.94951780
0.20159999	-0.94957880
0.20179999	-0.94970090
0.20199999	-0.94976190
0.20219999	-0.94988400
0.20239999	-0.95006720
0.20259999	-0.95012820
0.20279999	-0.95018920
0.20299999	-0.95018920
0.20319999	-0.95012820
0.20339999	-0.95000610
0.20359999	-0.95000610
0.20379999	-0.94994500
0.20399999	-0.94994500
0.20419999	-0.94994500
0.20439999	-0.94988400
0.20459999	-0.94976190
0.20479999	-0.94957880
0.20499999	-0.94927360
0.20519999	-0.94909050
0.20539999	-0.94884630
0.20559999	-0.94860210
0.20579999	-0.94854110
0.20599999	-0.94854110
0.20619999	-0.94854110
0.20639999	-0.94848000
0.20659999	-0.94841900
0.20679999	-0.94823590
0.20699999	-0.94811380
0.20719999	-0.94805280
0.20739999	-0.94805280
0.20759999	-0.94811380
0.20779999	-0.94811380
0.20799999	-0.94793060
0.20819999	-0.94768650
0.20839999	-0.94738130
0.20859999	-0.94701500
0.20879999	-0.94670980
0.20899999	-0.94646560
0.20919999	-0.94628250
0.20939999	-0.94616040
0.20959999	-0.94609940
0.20979999	-0.94609940
0.20999999	-0.94616040
0.21019999	-0.94634350
0.21039999	-0.94658770
0.21059999	-0.94695400
0.21079999	-0.94725920
0.21099999	-0.94756440
0.21119999	-0.94774750
0.21139999	-0.94774750
0.21159999	-0.94762550
0.21179999	-0.94744230
0.21199999	-0.94725920
0.21219999	-0.94707610
0.21239999	-0.94695400
0.21259999	-0.94677080
0.21279999	-0.94658770
0.21299999	-0.94640460
0.21319999	-0.94622150
0.21339999	-0.94603830
0.21359999	-0.94591620
0.21379999	-0.94579420
0.21399999	-0.94573310
0.21419999	-0.94561110
0.21439999	-0.94548890
0.21459999	-0.94542790
